song_id,title,artist,year,tempo,duration,key,mode,loudness
SOSAANW12A6D4F7BB8,Collapsar,Brand X,1977,158.578,95.76444,2,0,-27.885
SOGBUUF12AB018B87E,Let's Get It Started,Black Eyed Peas,2004,107.199,223.03302,6,0,-5.939
SOQHTSH12AB01849EE,There Will Be Blood Tonight,Lizzy Borden,2000,115.418,235.65016,10,0,-3.053
SOIGYUY12A6D4F8A3F,Harlem Shuffle,Righteous Brothers,1999,103.225,188.55138,3,1,-8.602
SOAFHVH12AAF3B11C8,The Drop-Off,The Tragically Hip,2006,165.224,219.89832,4,1,-3.926
SOYIUPV12AF72AC56B,Tabloid Junkie,Michael Jackson,1995,111.132,272.71791,10,0,-6.779
SOGKRNG12AB01862A3,Bubulina,Sui Generis,1975,109.305,319.00689,9,0,-14.886
SOETVON12AB0181732,Immonumental,Flowin Immo et Les Freaqz,2009,51.714,185.10322,4,0,-6.79
SOEJCNS12A8C142BBE,Borrow Mine,Bebo Norman,2004,144.022,280.39791,1,1,-5.174
SOYASGU12A6D4F89BE,Under The Palms,Photek,2000,105.085,157.3873,2,1,-15.006
SOFXDAO12A6D4FA140,Limosna De Amores,Isabel Pantoja,1999,128.502,237.322,4,0,-8.361
SOGCZSL12AB018572C,Superstar,BigElf,2008,120.07,225.59302,10,0,-4.456
SOZVJGT12A8C137370,Mi Alma Esta Enamorada,Bobby Pulido,1996,199.826,233.06404,2,1,-9.433
SOBDCWG12A6D4F832E,Nobody's Perfect,Mike And The Mechanics,1988,97.882,283.24526,5,1,-6.951
SOWSZAJ12A67020FFD,Tigers Fucking (Spoken Word) (Album Version),Joe Rogan,2000,83.99,356.362,4,1,-11.926
SOOVHAY12A8C143418,Vollmond,In Extremo,2000,110.133,297.45587,2,0,-5.065
SOVCOGQ12A58A7D0DE,Give Your Heart a Home,Don Francisco,1991,103.584,280.73751,7,1,-15.636
SOUHUZR12A8C13E7A6,Real McKoy Feat. Busy Signal,Mavado,2007,125.348,211.30404,7,1,-6.088
SOXXBFW12A8C13D1E6,No Comprimise_ No Regrets,Hanoi Rocks,2005,126.105,240.66567,4,1,-3.764
SOILOWM12AB018648D,Destroy 2000 Years Of Culture,Atari Teenage Riot,1997,114.037,231.47057,11,0,-5.054
SORURGG12A8C13E8BF,Crack,RUN-DMC,1988,96.686,101.74649,1,0,-6.905
SONFGZA12AB018643D,Evil Ways,Otis Spann,1989,115.38,233.63873,5,1,-23.893
SOLLQVT12A81C208EF,Distant Voices,Atman,2002,91.007,268.22485,1,0,-11.783
SOGOXVK12A6D4F91F9,Improv #1,Gonzalo Rubalcaba,2006,72.071,206.00118,3,1,-24.57
SOUDIVN12AF72A07D7,Kids In the Store,George Lopez,2003,83.883,261.51138,5,1,-15.336
SOKOYJZ12A8C13FB58,Losing Weight Part 2,Cam'Ron / Juelz Santana,2002,110.57,366.05342,2,1,-6.426
SOTJIBZ12A58A79560,Fingerprints,Minipop,2007,160.051,163.00363,2,1,-4.993
SOBLFTH12A6BD53D38,Star,Krystof,2004,105.157,301.24363,0,1,-7.016
SOCXWVO12A58A7E7C6,Jody,Jeff Beck Group,1971,159.415,367.46404,0,1,-12.569
SOFOYJY12A679D30E3,On The Boards,Taste,1970,161.529,362.03057,9,0,-13.839
SOUKYBX12AF72AB35E,Life,Cece Winans,1998,124.332,248.99873,0,0,-7.181
SOXBXWO12AF72A719A,She Will Never Let Me Down,Toots & The Maytals,1998,115.75,125.88363,5,1,-9.969
SODQLZO12A8C14308B,Death Don't Have No Mercy,Hot Tuna,1970,116.806,375.562,2,1,-15.202
SOBFTUR12AB0184285,Stranger In My Room,Year Long Disaster,2010,166.025,222.04036,9,1,-4.776
SOCBXDX12A8C13EE08,Bubbles in My Beer,Bob Wills,1991,86.197,137.42975,0,1,-15.987
SOVIPHT12A8C139E9B,Sangre americana,Bacilos,2004,156.002,229.32853,10,1,-5.047
SOBYHEB12AB01877E6,Wigue,Dobet Gnahoré,2010,142.782,46.21016,1,0,-15.912
SOYEJKC12A8C136E3D,Of Myth And Men (Album Version),Red I Flight,2008,92.439,259.29098,6,1,-5.033
SONHYZF12AB0186F67,My Mind Is Gone,3 Steps Ahead,1997,74.551,45.50485,9,0,-16.459
SOOERYW12AB0185A53,Prove Something (explicit album version),Fat Joe,2002,159.499,235.17995,1,1,-3.775
SOLTTJA12A8C13FC12,Christelle Est Une Ordure,Bénabar,2005,100.312,224.9922,2,1,-14.658
SOSLBDO12AB018117E,I Love It [Clubstar Remix],Sneaky Sound System,2006,145.032,342.02077,11,0,-6.424
SOSBJIU12A8C1345E7,Punjabian Di Chale Glassi,Bally Sagoo,2003,96.043,282.25261,6,0,-12.686
SOISHGK12A8AE452B3,No La Dejes Sola,Los Titanes,2008,103.548,214.17751,2,1,-6.453
SOVEVEW12A8C13D5A6,Mystic River,Blue Rodeo,2007,121.795,251.402,7,1,-7.225
SOVZRDZ12AB0185294,Romance,Whitney Cummings,2009,106.41,48.63955,6,0,-4.429
SOQOQNQ12A81C21F1B,Rock Of Gibraltar,Nick Cave & The Bad Seeds,2003,158.404,180.03546,7,1,-8.537
SOOOUCP12AB0180D5B,O Come All Ye Faithful,Nando Lauria,2003,106.658,210.52036,10,1,-12.928
SOLAJJX12AB01824B9,Juguete,Cheo Feliciano,1972,165.346,269.26975,3,1,-6.071
SOQLGZH12AF729B7CF,I Put a Spell on You,Screamin' Jay Hawkins,1956,130.335,211.33016,5,0,-6.56
SOQMNBZ12A81C2301E,Luminous Bliss,Atman,2005,118.058,290.48118,9,0,-8.732
SOCWCNX12AB0185027,When Will I Be Loved,Sandy Posey,1990,120.92,125.36118,4,1,-12.892
SOMOHHA12A81356D12,Contessa Entellina,Stephan Micus,2001,82.581,274.65098,8,1,-25.395
SONSNRE12A6D4FA2F7,Happy Cycling,Boards of Canada,1996,100.013,472.52853,7,0,-13.207
SOBTSMO12A8C135EDF,Cursed Again,MU330,1997,126.274,132.44036,0,0,-7.554
SOKWQCX12AF729F29A,Old Friends,Simon & Garfunkel,1968,149.9,130.76853,4,1,-23.964
SOEGPFZ12AB0180F58,Freedom,Jah Cure,2008,85.731,287.65995,5,0,-6.304
SOTYSQF12A8C13E0AA,We Will Rock You,Nickelback,2005,161.909,119.7971,11,0,-5.535
SOALDWR12A6D4FAEA3,Personal Tragedy,Ron Goodwin,1999,61.409,47.51628,7,1,-19.995
SOEHRVB12A8C1324C3,Better Way Of Life,George Nooks,2001,149.827,223.50322,7,0,-5.641
SOHSNYO12A8C134B6C,I'm Amazing,Keb' Mo',2004,88.746,194.48118,7,1,-10.981
SOYSVCJ12A6D4F91D2,Pushing Me Away (Album Version),Linkin Park,2000,103.129,190.30159,3,0,-4.78
SOROCHB12AB0185298,Porn,Whitney Cummings,2009,145.562,78.91546,10,0,-4.314
SOYUONX12A58A7A821,Why Don't You Spend The Night,Ronnie Milsap,1980,113.86,251.27138,2,1,-10.415
SOCBIEJ12A8C135CDB,All Too Human,The Flies,2007,95.051,222.40608,5,0,-11.814
SOZLLLT12A3F1EA275,Mr. Bozack,EPMD,1990,173.423,159.26812,6,0,-11.498
SOUJQRS12A6D4F7ADE,Use Of A Weapon (Album Version),Between The Buried And Me,2002,179.406,291.39546,1,1,-5.765
SOKRBIR12A8C12FF4B,Confused,Deborah Coleman,2000,127.122,209.44934,5,1,-3.432
SOLCWWS12AB0188F42,Evenfall,Dark Fortress,2010,127.817,336.16934,3,1,-3.832
SOZTXFU12A8C13F5C0,Fleeting sound,Time Factory,2006,89.335,243.56526,1,1,-6.612
SOUOOCR12AB0182781,Down On My Knees,Ayo,2006,182.705,240.95302,7,0,-10.372
SONIQTE12A58A7A189,Be With Me,Mindy McCready,2002,88.942,231.33995,9,1,-9.018
SOEOJJA12AB018FCCF,Strange Kinda Feeling (Take 4),Elmore James,1993,172.9,57.39057,5,1,-10.985
SOSCPDO12AB018395F,Right Now,Korn,2003,210.691,185.93914,9,0,-6.738
SOAEBQL12A8C134E07,U Never Nu How Good U Had It,Lisa Lisa & Cult Jam (featuring Full Force),1989,107.944,285.12608,6,1,-7.311
SOPTEDP12A8C139E74,Knowledge Of Self (Evol Intent Remix),BT,2004,136.897,253.07383,10,0,-6.21
SORIAMF12A8C14058D,Special Someone,Geggy Tah,2001,103.046,231.54893,8,1,-9.781
SOJPOIO12AB0184888,Piranha,Bumblefoot,2008,98.784,200.35873,2,1,-4.793
SOCMHUW12A58A7A5A1,Fixin' To Die Blues,Bukka White,1940,107.081,172.30322,6,1,-14.873
SOGEMEJ12B34F1C5AC,Arnold Layne,David Gilmour Featuring Richard Wright,2006,138.43,202.1873,2,1,-7.204
SOAZIRE12A6702046F,Venice Queen (Album Version),Red Hot Chili Peppers,2002,88.57,367.01995,0,1,-5.278
SOVHTEG12AB0188A10,People Like New (LP Version),Seven Mary Three,1997,77.885,238.10567,9,0,-10.133
SOSZDCF12A6D4FCC54,It's Not Unusual,Willie Bobo,2008,113.552,139.49342,0,1,-12.039
SOQGWBX12AB017E456,Maudits anglois,Alexis HK,2009,160.066,202.57914,11,0,-12.215
SOXADYA12A8C135E39,The Bubble,Tha Liks featuring King T,2001,89.311,251.6371,1,1,-5.17
SOLVUQB12A6D4F7DF3,Soon Come (2002 Digital Remaster),Peter Tosh,1978,92.643,238.23628,11,0,-7.261
SOHMHLN12AC90977FE,If I Had My Way I'd Tear This Building Down,Blind Willie Johnson,1996,164.641,189.3873,5,1,-16.111
SONFCKJ12AB0185138,Awake (Album Version),Onesidezero,2001,86.844,228.80608,11,0,-6.036
SOXFCPM12AB01896CC,La Ley De La Vida,Fito Paez,2010,124.989,273.03138,4,0,-6.116
SOEGTGH12A6D4F7DF4,Goodnight Girl,Wet Wet Wet,1992,93.156,257.25342,2,1,-4.925
SOLTUPQ12AAF3B2B85,An Afternoon On the Moon (Jet Jaguar's Remix),Rhian Sheehan,2001,98.998,200.77669,5,0,-12.88
SOFCKRY12AAF3B2FAF,Rainin' In My Heart,The Fabulous Thunderbirds,1989,110.98,221.23057,4,0,-14.977
SONYMCA12AB0184228,Wanna Be A Star,Kool Keith,1996,181.208,222.30159,9,0,-4.224
SOCVLYM12A8C13A799,Heard 'Em Say,Kanye West / Adam Levine,2005,95.098,204.5122,6,1,-11.38
SOEHCUK12AC468B7DE,Hot Cross Bun,Mikey Dread,1982,132.088,193.12281,6,0,-8.173
SOSVKSI12A8C133503,Please Come Home For Christmas,Lou Ann Barton,1986,87.485,241.26649,3,1,-10.733
SOIOVSS12AAF3B38A6,Existing Alone,Rhian Sheehan,2001,42.782,288.62649,1,1,-17.549
SOYOFSW12A6D4FA9F1,Black Tiger,Y&T,1982,170.773,275.9571,6,0,-8.112
SOOBUUM12A8C13696A,Telling Me Lies,Dolores Keane,1993,114.093,229.92934,9,1,-14.375
SOQLUSG12A8C140BA3,Love Ain't A Play Thing,Earl Hooker,1968,94.1,298.91873,2,1,-14.476
SOBVPZG12AC46862C6,Le bar du grand désir,Michèle Bernard,2002,83.116,232.38485,2,0,-12.838
SOKUBQW12AF72AC4E2,I'll Show You Love,Usher,1994,90.199,283.89832,1,0,-7.275
SOLTAVH12AB0181CA9,Small Axe,Bob Marley,1999,101.121,224.96608,11,1,-9.715
SOWEKTS12A6310F101,Evalia,Placebo,2003,78.245,260.75383,6,1,-10.942
SOIBEXL12A8AE46975,Scenario,A Tribe Called Quest,1991,102.829,251.14077,2,1,-10.086
SOOCPDS12A8AE469F0,My Party (Kenna Remix),Kings Of Leon,2007,127.006,225.27955,11,0,-6.205
SOVBLDE12AB017F8AF,Kick Jump - Part Jump,Cobra Killer,1998,86.96,112.19546,3,0,-10.672
SOLZCDF12AB017DF6B,I'm Poured Out Like Water,Tel Basta,1996,120.349,220.36853,9,0,-12.383
SOAXAPU12A67020EF9,"Dirty Movies"" (Album Version)",Van Halen,1981,184.012,248.00608,1,1,-6.635
SOZMVGJ12A8AE4565D,The Sun Shines From You,Teenage Fanclub,2000,127.811,204.77342,8,1,-5.013
SOCFKOX12A67ADAE95,Ghastly Indoctrination,Dark Fortress,2006,115.37,459.33669,1,1,-7.57
SOYMQXY12A6D4FC5BD,Rise,Eddie Turner,2005,91.084,306.78159,2,0,-6.398
SOLPJPM12A8C141BDE,Vuelve Junto A Mi,Los Chichos,1979,152.857,242.80771,5,0,-8.707
SOCONYN12A8AE48117,Ice Cream Cakes,Jeff Beck Group,1972,98.087,340.34893,2,1,-13.637
SOENTVS12A8C136556,Informer,Sugar Minott,2008,154.585,226.40281,11,1,-5.627
SOEGATN12A6D4F73B9,Mama's Boy,Suzi Quatro,1979,168.165,217.46893,4,1,-11.314
SOPWKOX12A8C139D43,Genius,Kings Of Leon,2003,125.875,168.82893,7,1,-6.538
SOHANQX12A8C13C2C4,Evil Hearted Ada,Flamin' Groovies,1971,235.405,199.96689,4,1,-5.24
SOVAIXW12AB0184398,That's The Kind Of Baby For Me,Eddie Cantor,2000,122.887,145.31873,5,1,-24.705
SOKHLYR12AF72A2F91,Everything I Desire,The Brooklyn Tabernacle Choir,1995,162.987,226.66404,8,1,-11.907
SOQSSFX12A8C13424A,Wake Up! Wake Up! (Wake Up! Wake Up! Album Version),Everyday Sunday,2007,151.844,168.95955,1,1,-4.017
SOVCZBS12A8C1354F1,Hot Tamale Baby,Buckwheat Zydeco,1987,124.577,246.49098,6,1,-7.822
SOYRCTM12AB01860FA,Printemps,Les Ogres De Barback,1999,148.633,189.3873,10,1,-8.789
SOKJNHN12AC46888ED,Ambulance Man,Memphis Jug Band,2001,97.754,161.54077,10,1,-15.963
SOLXQSB12A8C133A2D,Over You (feat Joyo Velarde_ prod DJ Shadow),Lyrics Born,2005,174.293,256.13016,11,0,-4.316
SOHMIIR12A6D223C84,Just A Little Bit Of You,Michael Jackson,1975,110.28,192.57424,1,1,-7.98
SOPAUNQ12A8C138555,Just A Phase,Incubus,2001,107.922,353.77587,9,1,-8.744
SOIVAVN12A6D4F92D7,I'm Gonna Cry Til' My Tears Run Dry,Irma Thomas,2004,183.882,146.88608,5,0,-10.22
SOEHUEK12AB018471E,Love & Devotion,Sizzla,2003,131.868,197.48526,5,0,-6.382
SOVMXWO12AB0181DC9,Broke Down,Radio Moscow,2009,163.087,255.89506,0,1,-6.83
SODYLCG12AB018484B,Mr. Sellack (Album Version),The Roches,1979,131.84,243.51302,2,1,-19.514
SOQJZSD12A58A7B143,Too Late (Orange Factory Extended Mix),Tina Ann,2003,135.037,395.62404,9,0,-3.139
SOVKTLW12A6310E32D,Harry Flowers,William Orbit,1993,146.389,270.94159,0,1,-20.607
SOPHRUQ12A6D4FAE96,The Lull Before The Storm,Ron Goodwin,1999,71.228,99.97016,10,1,-16.333
SOUMWKR12AB0181548,Orgasme Tellurique,Stille Volk,2003,149.971,276.37506,5,1,-12.685
SOPFEVW12AB01821DC,The Sun Shine Down My Way,Doug MacLeod,2004,85.56,337.42322,2,1,-10.516
SOMUYLX12CF58288C9,Mary Had A Little Lamb,Stevie Ray Vaughan And Double Trouble,1988,122.546,166.73914,8,1,-14.373
SOJTAUQ12AC4689DD9,This Ain't Pleasure,L7,1992,85.82,163.13424,2,0,-9.429
SOBTTZR12A6D4FB6D0,Man  On The Side,Bill Perry,2004,107.083,217.88689,9,0,-6.623
SORVEEG12A670200D2,Broken Promises (album version),Moments In Grace,2004,145.147,195.91791,10,1,-6.214
SOVRIRM12A8C13B476,I'll Come Running,Connie Smith,2001,124.916,125.67465,4,0,-9.089
SOPYPCN12A58A7A856,Thresh Hold,Uphill Battle,2004,108.252,166.37342,7,1,-1.545
SOCVMHO12A6D4F9C77,Stagger Lee,Nick Cave & The Bad Seeds,1996,153.768,315.08853,7,1,-9.29
SOLRPYX12AB0184061,Two Four One,Dave And Ansel Collins,1971,117.157,151.84934,2,1,-14.3
SOKYOFO12AF72A2F06,Survivalism,Nine Inch Nails,2007,86.624,256.83546,9,0,-6.787
SOMURVQ12A67AD741A,AquaCityBoy,K-OS,2006,78.971,161.51465,10,0,-5.095
SODZLWS12A8C136414,Chlore,Pascal Obispo,1994,139.98,231.00036,5,0,-13.691
SOAHDEK12A8C13A82E,Neir,Mau Mau,1992,162.134,255.55546,1,1,-7.921
SOYPZQB12A58A776C1,Sting Me,The Black Crowes,1992,97.672,348.89098,0,1,-7.349
SORXBDA12AB018553E,You're Looking Good,Dee Clark,2000,111.422,133.3024,7,1,-12.632
SOBULBX12A81C22BF0,Cooling Out,Cocoa Tea,1992,99.894,241.29261,0,1,-11.368
SOXVXGO12AB0180137,Little Drummer Boy,The Almost,2008,163.975,187.11465,7,1,-7.387
SOUKPYI12A8C1349EB,The Call,Backstreet Boys,2000,103.997,236.2771,10,0,-2.801
SOBTTKT12A6D4F8314,L'horizon Chimérique,Julien Clerc,2000,128.549,264.93342,6,1,-8.648
SONTCDQ12AC9072D1A,First Boyfriend,Helen Love,2007,195.026,156.21179,8,1,-6.674
SOWTBTR12A6D4F7881,The Mission,30 Seconds To Mars,2002,190.102,245.02812,8,1,-4.675
SOSEMEI12A58A7C561,Two-Sided Politics,Suicidal Tendencies,1987,235.337,61.83138,7,1,-7.499
SOVJMFO12AB017E9A7,La Matanza,Grace Gale,2008,155.173,247.71873,0,0,-6.533
SOQWOLC12AB018393D,Cuando Ya Me Empiece A Quedar Solo,Sui Generis,1973,107.592,335.33342,7,0,-16.111
SOZYRBU12AB0181196,Beautiful,Eminem,2009,131.955,397.60934,5,0,-7.038
SOAZHQF12A8C13460C,L.A. Arteest Café,Stew,2003,117.367,299.07546,4,0,-14.023
SOEWBVN12A8AE48CB0,Had To Call (featuring Snoop Dogg & Sleepy Eyed Jones)  (Explicit Chopped & Screwed Version),Twista,2005,114.752,259.36934,0,1,-6.945
SOQRTCV12A67020430,Runaway Train (LP Version),Geddy Lee,2000,119.953,271.46404,0,1,-5.956
SOYLVTU12AB0181B08,Letters to Norway,Planetakis,2007,137.936,234.73587,0,1,-2.019
SOQMMLD12AB017F3CC,Still Love Remains (Album Version),Seal,1998,153.731,354.76853,5,0,-11.918
SOFLHAS12A8C13851C,Maybe Someday...,Simply Red,1987,83.73,258.08934,0,0,-9.38
SOUFQJU12A58A80EAC,j Uh!,Juana Molina,2004,46.867,213.26322,2,1,-19.775
SOCMXKQ12A8AE47D58,Life Is Real,Ayo,2006,122.91,534.62159,0,1,-9.158
SOGLNWB12A8C142D82,Absolute Horizon,Byzantine,2008,198.016,300.01587,0,1,-5.663
SOJFLBP12A81C22DB2,Turnpike,Halfway to Gone,2004,122.624,255.42485,6,0,-5.544
SODVGUA12AB017D708,Spoonful,Robben Ford,2009,126.42,367.98649,2,1,-6.626
SOBYNHP12A8C13C6AB,Need More Blues,Sleepy John Estes,1993,130.889,197.0673,2,1,-15.163
SOYEWDH12AAF3B45CE,Werewolf_ Semen And Blood,Beherit,1993,141.621,185.05098,8,1,-13.213
SOBOOXP12A6D4F7F9F,If You Ask Me,Nick Colionne,2006,102.04,215.14404,8,0,-7.114
SOFWOXM12A67ADEA89,"Beauty Queen (12"" Spoon Club Mix)",SNAP!,2005,130.286,404.37506,11,0,-9.317
SOZLFDW12A8C137028,Pickled Heads,Elliot Goldenthal,2000,140.629,305.50159,0,1,-13.959
SOIKWWB12AAF3B45D0,Revelations,Marco Beltrami,2009,121.28,209.08363,8,1,-28.231
SODBFUB12A8C140704,Just Like Lightnin',Joe Satriani,2006,197.443,300.82567,0,1,-5.943
SOVSWSL12A58A7856D,Lost In The Funhouse Again,Michael Stanley Band,1975,140.654,220.05506,2,1,-12.253
SOBGACN12A8C13E14D,We're Together Again,Ray Pillow,1998,98.015,129.12281,9,1,-13.404
SOAIURX12A67020F3B,Mine Again,Mariah Carey,2005,131.761,241.65832,3,1,-9.635
SOMEGDY12A8C1394D1,Gone,Frankie J,2005,117.844,273.00526,4,0,-6.728
SOYGOKZ12A58A7C65D,Procession,Vangelis,1990,119.712,573.67465,4,0,-17.629
SOXCCHE12AAFF43D5D,Multiplayer,Babylon Disco,2007,89.992,181.39383,1,1,-16.156
SOFOSKB12A8C1328B6,Vennette,Maria Bamford,2003,114.597,127.16363,2,0,-10.377
SORSZKZ12A8C13FEF1,The  First Of The Year,Rubyhorse,2002,125.898,228.20526,0,1,-13.556
SOEYPZV12A8C138CCC,Airto's Jazz Dance,Flora Purim,2001,137.823,246.67383,8,1,-14.181
SOJYYCA12A6D4F9C1F,When Summer's Through,THE CHIFFONS,1963,113.431,156.36853,4,1,-9.059
SOJURPV12A8C141B82,Freight Train,Elizabeth Cotten,1958,99.959,295.60118,2,1,-16.678
SOLECZU12AB017DAAC,Into Battle,Ensiferum,2004,105.05,352.49587,11,0,-5.827
SOVLQYZ12AC3DF6BCA,(Do)Minion,Eluveitie,2010,110.018,307.69587,11,0,-4.367
SOUPNLN12A58A7CDDF,Active,Dark Party,2008,175.948,261.58975,1,0,-3.542
SOLYLZD12A6D4FB2F5,Nightly Cares,Múm,2004,95.576,249.05098,1,0,-15.775
SOFNRTP12AC90717AA,Ku Klux Klan,Steel Pulse,1978,153.052,231.49669,6,1,-6.092
SOQMZCQ12A8C1335F0,Anybody Seen My Girl,Keb'Mo',1994,79.151,176.5873,7,1,-15.608
SOLTIVF12AAFF43797,Lively Up Yourself,Bob Marley,1991,127.765,173.24363,2,1,-7.236
SOLREKJ12AF729FF59,Get On Our Own,Buzzcocks,1978,181.421,144.77016,9,1,-11.058
SOMKBNA12AB017BEA1,Just My Baby,Rickie Lee Jones,1989,147.736,314.72281,10,1,-9.785
SOVCPGK12AB01894AB,I denna ljuva sommartid,Sofia Karlsson,2002,101.897,340.21832,0,1,-14.863
SOWNICQ12A8C132752,Shape Of My Heart,Backstreet Boys,2000,86.693,173.5571,11,0,-5.47
SOUBNYW12A8C1460C3,Let's Have Some Fun,Rodney O_ Joe Cooley,1995,99.612,222.24934,6,1,-11.255
SOBYJFO12A8C1365DD,The Keys,Jerry Goldsmith,1997,130.908,110.70649,5,0,-28.19
SOZEMUM12A6D4F9672,Juste Une Fois,Alexis HK,2004,96.082,98.66404,4,1,-15.615
SOJCYES12A6D4F78AE,Love Can Run Faster,Robert Palmer,1978,119.389,247.95383,11,0,-17.664
SOKCIOZ12A8C13F625,The Blue Side of The Sun,Sigmatropic,2007,128.006,263.57506,1,1,-8.511
SOILAFT12A8C13AE3D,New Detroit,Neon Blonde,2005,139.562,170.70975,7,1,-5.059
SOYLCIA12A81C2387A,da da Diamonds,Soul Ballet,2007,106.01,224.86159,9,0,-6.769
SOGOOMV12A6D4F6BEB,Livin' A Lie (Video Mix),Milk Inc.,2001,141.008,204.25098,7,0,-6.62
SOODLJF12AB017F2EE,Proud,Korn,1996,80.375,197.53751,2,1,-4.347
SOCDQJG12A8C133163,Passover,Joy Division,1980,135.066,128.67873,10,1,-9.663
SOJBRYI12A6D4F80EF,Soo Bawlz,Devo,1979,155.26,141.08689,9,1,-11.714
SOWHSLN12AB01875F0,Blåsut,Sofia Karlsson,2009,205.16,165.69424,6,1,-10.062
SONQNPM12A67020A32,Music Of The Sun,Rihanna,2005,85.976,235.98975,0,1,-8.298
SOELJKL12A8C13C57C,Width Of The World,Tin Hat Trio,2000,144.012,407.06567,7,1,-12.957
SOJUGKQ12A8C13A83A,Dinner Party Pool Music,Angelo Badalamenti,2001,90.336,86.56934,1,0,-23.476
SOJMUAN12AB0183911,Street Lights,Kanye West,2008,125.593,189.962,1,1,-9.644
SOKTKTM12AB0189837,Slips Of Paper,Dave Brockie Experience,2003,138.156,126.4322,1,1,-6.293
SOREZNH12A8C1300AB,Backseat Driver,Debbie Davies,1998,125.05,243.30404,9,1,-5.981
SOOGKOY12B34F33114,Refuge,Matisyahu,2004,72.884,242.15465,4,0,-8.702
SOCCXXA12A58A762B2,Old Memory,Ashton Shepherd,2008,45.508,260.51873,3,1,-6.857
SOQHIVV12A6D4FB2BE,Grow Proper,I Wayne,2005,67.606,244.32281,6,1,-5.587
SOMBWDW12A6D4F7248,Soorma,Jazzy B,2005,156.066,411.68934,4,1,-7.172
SOVFCKE12A8C141CF4,Flamme & co,Les Ogres De Barback,2004,131.509,404.45342,2,0,-10.899
SOMMAVY12A8C1327AF,Boyfriend,Janitor Joe,1993,160.979,169.22077,7,1,-12.114
SOLGASB12A58A79460,We've Only Just Begun (LP Version),Young-Holt Unlimited,1971,156.298,266.05669,2,1,-10.095
SOYJKEB12A8C138723,Night Won't Last Forever_ The (Kingdom Come Album Version),Charlie Peacock,1999,153.968,355.34322,0,0,-9.64
SOBMHDZ12A58A79364,Koronoko,Rokia Traoré,2008,109.804,273.08363,7,1,-9.784
SOEFTHD12A8C13EC47,Megalodon,Mastodon,2004,145.997,262.89587,2,1,-7.628
SOMCMRN12AC3DF400A,Telepathy/Ted Haggard Got Cured of the Gay,Joe Rogan,2010,134.112,179.51302,1,1,-5.475
SOXIBUG12AB018914B,Be My Lover,Brenda Boykin,2008,86.684,263.73179,1,1,-10.235
SOCGBIR12A6D4F601E,Washed Away,Tom Cochrane,1992,88.072,320.44363,5,1,-11.415
SOMJNVK12A6D4FC4B2,American Ghost Dance (2003 Digital Remastered),Red Hot Chili Peppers,1985,111.541,231.23546,0,0,-4.818
SOFFFRA12A81C2059A,Voices,James Newton Howard,1997,88.662,95.50322,2,1,-28.506
SODOKPF12AB01817F4,Song 2,Faith Yang,2009,136.984,134.97424,10,0,-6.223
SONRBMW12AB017E52D,Sophisticated Lady,Toots Thielemans,1955,68.326,302.62812,5,0,-16.252
SOXZNEF12A8C137AD7,I Guess I'm Crazy,Jim Reeves,1990,91.318,145.13587,4,1,-12.653
SOPWTLC12AB0184E34,Broke Down On The Brazos (Album),Gov't Mule,2009,196.141,378.95791,5,0,-5.856
SOYVWTC12A8C135865,Come See,Major Lance,1963,119.712,141.42649,6,1,-9.379
SOMAFMA12AB0182DB4,Ghetto,Bad Azz,2003,121.871,255.84281,1,1,-7.532
SOADZHL12A8C13CE75,WristStraining Order,Defect & Quixotic,2008,102.008,267.75465,9,0,-5.136
SOBDFTE12AB017ECA9,No-Satellites,She Satellites,1999,185.76,149.36771,8,1,-7.798
SOTEZMZ12A8C138355,Call Of Da Wild,OutKast,1994,177.662,366.39302,8,0,-6.788
SOXOMUO12AF72AA7D1,Dirty Diana,Michael Jackson,1987,131.319,281.73016,5,1,-4.843
SOPQNUE12A8C13DB5A,I'd Like To Be,Jim Reeves,1994,151.73,121.73016,11,1,-12.744
SOPRQKQ12A6D4F82CE,Conqueror Worm,Tsar,2005,150.23,220.42077,9,1,-2.588
SOFXOIF12AB0182415,White Christmas,Martin Sexton,2005,90.099,144.19546,3,1,-12.031
SOZWBQS12A8C13701C,Arrows Of The Gods,Elliot Goldenthal,2000,177.465,91.74159,0,1,-12.671
SOZTOSX12AC468AD34,Mate Tron,Luke Vibert,2007,125.008,420.15302,0,1,-9.801
SOHLATT12AC3DF4D4B,Ladies And Gentlemen,Spiral Stairs,2009,100.088,65.51465,3,1,-22.71
SOVOBYK12A67ADD753,E,Rea_ Chris,1999,131.948,366.28853,9,0,-13.018
SOEMFLG12CF530D4F6,Deviate From The Form,Scar Symmetry,2006,120.022,326.60853,3,0,-4.136
SOKCUMS12AB018D4A0,Mambo Tipico,Tito Puente,1993,146.24,180.00934,7,1,-10.702
SORKKTY12A8C132F3E,The Door,Silverchair,1997,91.922,213.13261,7,1,-5.382
SOQLWQU12A8C13C87E,Better Luck Next Time,Lifehouse,2005,164.002,215.82322,1,0,-4.176
SOVRVBI12A8C13AA09,Todo Lo Que Soy,Carlos Ponce,1999,98.501,223.60771,5,1,-6.804
SOSAFCZ12AAFF41CD4,Baby Don't You Change,Tyrone Wells,2005,151.699,252.65587,1,0,-7.825
SOAEUQV12AB01813F8,Early In The Morning,B.B. King,2002,151.284,237.66159,2,1,-4.651
